timestamp,humidity,temp,time
"1704775898","42","15.9","2024-01-09 05:51:38"
"1704779546","42","15.9","2024-01-09 06:52:26"
"1704783434","40","15.7","2024-01-09 07:57:14"
"1704787130","39","15.6","2024-01-09 08:58:50"
"1704790634","39","15.6","2024-01-09 09:57:14"
"1704794474","38","15.6","2024-01-09 11:01:14"
"1704798170","38","15.6","2024-01-09 12:02:50"
"1704801530","38","15.6","2024-01-09 12:58:50"
"1704805226","38","15.6","2024-01-09 14:00:26"
"1704809114","37","15.6","2024-01-09 15:05:14"
"1704812426","38","15.7","2024-01-09 16:00:26"
"1704816122","38","15.7","2024-01-09 17:02:02"
"1704819867","40","16.9","2024-01-09 18:04:27"
"1704823659","37","17.7","2024-01-09 19:07:39"
"1704827547","38","17.7","2024-01-09 20:12:27"
"1704831339","39","17.3","2024-01-09 21:15:39"
"1704834459","39","17.2","2024-01-09 22:07:39"
"1704838059","39","17.1","2024-01-09 23:07:39"
"1704841899","43","17","2024-01-10 00:11:39"
"1704845307","45","17","2024-01-10 01:08:27"
"1704849003","45","17.2","2024-01-10 02:10:03"
"1704852843","44","17.3","2024-01-10 03:14:03"
"1704856587","44","17.6","2024-01-10 04:16:27"
"1704860187","44","17.6","2024-01-10 05:16:27"
"1704863883","44","17.6","2024-01-10 06:18:03"
"1704867627","43","17.6","2024-01-10 07:20:27"
"1704871323","41","17.7","2024-01-10 08:22:03"
"1704875355","40","17.7","2024-01-10 09:29:15"
"1704878667","40","17.4","2024-01-10 10:24:27"
"1704882459","44","17.3","2024-01-10 11:27:39"
"1704886155","42","17.2","2024-01-10 12:29:15"
"1704889899","41","17.2","2024-01-10 13:31:39"
"1704893739","41","17.1","2024-01-10 14:35:39"
"1704897435","41","17.1","2024-01-10 15:37:15"
"1704900891","41","16.9","2024-01-10 16:34:51"
"1704904635","40","16.7","2024-01-10 17:37:15"
"1704908379","40","16.6","2024-01-10 18:39:39"
"1704911931","40","16.4","2024-01-10 19:38:51"
"1704915627","41","16.3","2024-01-10 20:40:27"
"1704919275","41","16.3","2024-01-10 21:41:15"
"1704922779","42","16.2","2024-01-10 22:39:39"
"1704926475","43","16.3","2024-01-10 23:41:15"
"1704930315","44","16.3","2024-01-11 00:45:15"
"1704933819","45","16.6","2024-01-11 01:43:39"
"1704937563","45","16.7","2024-01-11 02:46:03"
"1704941163","45","16.7","2024-01-11 03:46:03"
"1704944955","46","16.7","2024-01-11 04:49:15"
"1704948795","46","16.6","2024-01-11 05:53:15"
"1704952539","45","16.5","2024-01-11 06:55:39"
"1704955947","44","16.4","2024-01-11 07:52:27"
"1704959691","42","16.2","2024-01-11 08:54:51"
"1704963387","42","16.2","2024-01-11 09:56:27"
"1704967083","42","16.2","2024-01-11 10:58:03"
"1704970827","41","16.3","2024-01-11 12:00:27"
"1704974523","41","16.3","2024-01-11 13:02:03"
"1704977883","41","16.3","2024-01-11 13:58:03"
"1704981771","41","16.4","2024-01-11 15:02:51"
"1704985419","41","16.4","2024-01-11 16:03:39"
"1704988684","41","16.4","2024-01-11 16:58:04"
"1704992524","41","16.3","2024-01-11 18:02:04"
"1704996268","41","16.2","2024-01-11 19:04:28"
"1704999724","42","16.3","2024-01-11 20:02:04"
"1705003324","41","16.1","2024-01-11 21:02:04"
"1705006972","41","15.7","2024-01-11 22:02:52"
"1705010716","42","15.8","2024-01-11 23:05:16"
"1705014364","43","15.9","2024-01-12 00:06:04"
"1705018204","44","15.9","2024-01-12 01:10:04"
"1705021612","45","16.2","2024-01-12 02:06:52"
"1705025356","45","16.2","2024-01-12 03:09:16"
"1705029196","46","16.2","2024-01-12 04:13:16"
"1705032508","46","16.2","2024-01-12 05:08:28"
"1705036252","45","16.3","2024-01-12 06:10:52"
"1705040092","43","16.1","2024-01-12 07:14:52"
"1705043692","43","16","2024-01-12 08:14:52"
"1705047292","41","15.9","2024-01-12 09:14:52"
"1705051132","41","15.9","2024-01-12 10:18:52"
"1705061596","40","15.8","2024-01-12 13:13:16"
"1705065436","41","15.9","2024-01-12 14:17:16"
"1705069180","40","15.8","2024-01-12 15:19:40"
"1705072540","40","15.8","2024-01-12 16:15:40"
"1705076620","42","16.1","2024-01-12 17:23:40"
"1705080220","40","17.1","2024-01-12 18:23:40"
"1705083580","40","17.3","2024-01-12 19:19:40"
"1705087276","45","17.6","2024-01-12 20:21:16"
"1705091116","43","17.2","2024-01-12 21:25:16"
"1705094428","43","17.1","2024-01-12 22:20:28"
"1705098316","43","17.1","2024-01-12 23:25:16"
"1705102060","44","17.3","2024-01-13 00:27:40"
"1705105564","44","17.6","2024-01-13 01:26:04"
"1705109452","45","17.7","2024-01-13 02:30:52"
"1705113196","45","18","2024-01-13 03:33:16"
"1705116460","46","18","2024-01-13 04:27:40"
"1705120204","46","17.8","2024-01-13 05:30:04"
"1705123852","46","17.8","2024-01-13 06:30:52"
"1705127500","46","17.9","2024-01-13 07:31:40"
"1705131196","45","17.9","2024-01-13 08:33:16"
"1705135372","44","17.7","2024-01-13 09:42:52"
"1705138540","43","17.2","2024-01-13 10:35:40"
"1705142332","44","16.7","2024-01-13 11:38:52"
"1705145980","43","16.5","2024-01-13 12:39:40"
"1705149628","44","16.4","2024-01-13 13:40:28"
"1705153468","44","16.3","2024-01-13 14:44:28"
"1705157741","44","16.2","2024-01-13 15:55:41"
"1705160477","45","16.2","2024-01-13 16:41:17"
"1705164077","46","16.4","2024-01-13 17:41:17"
"1705168205","45","16.4","2024-01-13 18:50:05"
"1705171421","44","16.3","2024-01-13 19:43:41"
"1705175165","45","16.3","2024-01-13 20:46:05"
"1705179005","44","16.1","2024-01-13 21:50:05"
"1705182461","44","15.9","2024-01-13 22:47:41"
"1705186061","45","16.2","2024-01-13 23:47:41"
"1705189757","46","16.6","2024-01-14 00:49:17"
"1705193453","45","16.8","2024-01-14 01:50:53"
"1705197197","45","16.9","2024-01-14 02:53:17"
"1705200845","46","16.9","2024-01-14 03:54:05"
"1705204493","45","16.9","2024-01-14 04:54:53"
"1705208285","46","16.8","2024-01-14 05:58:05"
"1705211885","46","16.5","2024-01-14 06:58:05"
"1705215341","45","16.2","2024-01-14 07:55:41"
"1705219229","44","15.7","2024-01-14 09:00:29"
"1705222973","43","15.1","2024-01-14 10:02:53"
"1705226189","43","14.6","2024-01-14 10:56:29"
"1705230077","43","14.2","2024-01-14 12:01:17"
"1705233869","47","14.9","2024-01-14 13:04:29"
"1705237277","54","16","2024-01-14 14:01:17"
"1705241165","50","16.2","2024-01-14 15:06:05"
"1705245005","48","16.2","2024-01-14 16:10:05"
"1705248221","47","16.2","2024-01-14 17:03:41"
"1705251869","46","16.1","2024-01-14 18:04:29"
"1705255709","47","16.1","2024-01-14 19:08:29"
"1705259213","47","16.2","2024-01-14 20:06:53"
"1705263101","46","16.3","2024-01-14 21:11:41"
"1705266701","47","16.3","2024-01-14 22:11:41"
"1705270349","48","16.6","2024-01-14 23:12:29"
"1705274189","49","16.6","2024-01-15 00:16:29"
"1705277885","49","16.6","2024-01-15 01:18:05"
"1705281197","48","16.2","2024-01-15 02:13:17"
"1705284989","49","16.2","2024-01-15 03:16:29"
"1705288733","48","16.1","2024-01-15 04:18:53"
"1705292189","48","15.9","2024-01-15 05:16:29"
"1705296125","48","15.7","2024-01-15 06:22:05"
"1705300205","46","15.3","2024-01-15 07:30:05"
"1705303325","46","14.6","2024-01-15 08:22:05"
"1705306973","46","15.3","2024-01-15 09:22:53"
"1705310813","45","15.7","2024-01-15 10:26:53"
"1705314462","45","15.9","2024-01-15 11:27:42"
"1705318110","45","16.1","2024-01-15 12:28:30"
"1705321902","45","16.2","2024-01-15 13:31:42"
"1705325406","45","16.3","2024-01-15 14:30:06"
"1705329150","45","16.3","2024-01-15 15:32:30"
"1705333086","44","16.3","2024-01-15 16:38:06"
"1705336446","43","16.2","2024-01-15 17:34:06"
"1705340094","42","16.1","2024-01-15 18:34:54"
"1705343838","42","16.1","2024-01-15 19:37:18"
"1705347294","42","16.1","2024-01-15 20:34:54"
"1705350942","41","16","2024-01-15 21:35:42"
"1705354638","41","16.1","2024-01-15 22:37:18"
"1705358286","40","15.5","2024-01-15 23:38:06"
"1705362078","40","15.5","2024-01-16 00:41:18"
"1705365678","42","15.4","2024-01-16 01:41:18"
"1705369134","44","15.6","2024-01-16 02:38:54"
"1705372878","44","15.7","2024-01-16 03:41:18"
"1705376622","44","15.7","2024-01-16 04:43:42"
"1705379982","44","15.8","2024-01-16 05:39:42"
"1705383726","45","16.1","2024-01-16 06:42:06"
"1705387614","41","16.5","2024-01-16 07:46:54"
"1705391118","40","16.9","2024-01-16 08:45:18"
"1705394766","39","16.8","2024-01-16 09:46:06"
"1705398366","38","16.6","2024-01-16 10:46:06"
"1705402206","37","16.4","2024-01-16 11:50:06"
"1705405950","36","16.3","2024-01-16 12:52:30"
"1705409838","35","16.1","2024-01-16 13:57:18"
"1705413150","35","16","2024-01-16 14:52:30"
"1705417038","35","16","2024-01-16 15:57:18"
"1705420782","36","15.9","2024-01-16 16:59:42"
"1705424142","35","15.7","2024-01-16 17:55:42"
"1705427790","35","15.5","2024-01-16 18:56:30"
"1705431678","37","15.6","2024-01-16 20:01:18"
"1705435470","39","15.5","2024-01-16 21:04:30"
"1705439310","39","15.4","2024-01-16 22:08:30"
"1705443390","39","15.5","2024-01-16 23:16:30"
"1705446318","41","15.6","2024-01-17 00:05:18"
"1705450014","42","15.5","2024-01-17 01:06:54"
"1705453662","42","15.7","2024-01-17 02:07:42"
"1705457166","43","15.7","2024-01-17 03:06:06"
"1705461054","45","15.9","2024-01-17 04:10:54"
"1705464654","47","15.9","2024-01-17 05:10:54"
"1705468062","46","15.8","2024-01-17 06:07:42"
"1705471902","44","15.6","2024-01-17 07:11:42"
"1705475695","42","15.4","2024-01-17 08:14:55"
"1705479247","42","15.4","2024-01-17 09:14:07"
"1705483135","41","15.5","2024-01-17 10:18:55"
"1705487215","41","15.6","2024-01-17 11:26:55"
"1705490335","41","15.7","2024-01-17 12:18:55"
"1705494031","41","15.7","2024-01-17 13:20:31"
"1705497871","40","15.8","2024-01-17 14:24:31"
"1705501231","40","15.8","2024-01-17 15:20:31"
"1705505119","40","15.8","2024-01-17 16:25:19"
"1705509103","40","16.4","2024-01-17 17:31:43"
"1705512367","40","16.9","2024-01-17 18:26:07"
"1705516015","39","17.4","2024-01-17 19:26:55"
"1705519855","38","17.4","2024-01-17 20:30:55"
"1705523215","38","17.2","2024-01-17 21:26:55"
"1705527007","38","17.1","2024-01-17 22:30:07"
"1705530655","39","17.1","2024-01-17 23:30:55"
"1705534015","43","17.2","2024-01-18 00:26:55"
"1705537711","43","17.2","2024-01-18 01:28:31"
"1705541599","43","17.2","2024-01-18 02:33:19"
"1705544911","43","17.3","2024-01-18 03:28:31"
"1705548703","43","17.4","2024-01-18 04:31:43"
"1705552447","43","17.3","2024-01-18 05:34:07"
"1705555903","43","17.2","2024-01-18 06:31:43"
"1705560079","40","17.2","2024-01-18 07:41:19"
"1705564111","40","17.6","2024-01-18 08:48:31"
"1705566991","39","17.4","2024-01-18 09:36:31"
"1705570687","38","17.2","2024-01-18 10:38:07"
"1705574479","39","17","2024-01-18 11:41:19"
"1705577887","39","16.9","2024-01-18 12:38:07"
"1705581535","38","16.8","2024-01-18 13:38:55"
"1705585231","38","16.8","2024-01-18 14:40:31"
"1705589263","37","16.8","2024-01-18 15:47:43"
"1705593151","37","16.8","2024-01-18 16:52:31"
"1705597039","37","16.6","2024-01-18 17:57:19"
"1705600159","37","16.5","2024-01-18 18:49:19"
"1705603999","36","16.5","2024-01-18 19:53:19"
"1705607599","38","16.3","2024-01-18 20:53:19"
"1705611055","38","16.2","2024-01-18 21:50:55"
"1705614943","41","16.5","2024-01-18 22:55:43"
"1705618591","41","16.5","2024-01-18 23:56:31"
"1705622143","42","16.7","2024-01-19 00:55:43"
"1705626079","44","16.7","2024-01-19 02:01:19"
"1705629728","43","16.7","2024-01-19 03:02:08"
"1705667408","39","16","2024-01-19 13:30:08"
"1705671296","38","16","2024-01-19 14:34:56"
"1705675136","38","15.9","2024-01-19 15:38:56"
"1705678496","38","15.9","2024-01-19 16:34:56"
"1705682240","39","16.7","2024-01-19 17:37:20"
"1705685888","38","17.3","2024-01-19 18:38:08"
"1705689344","37","17.5","2024-01-19 19:35:44"
"1705693232","39","17.2","2024-01-19 20:40:32"
"1705697120","40","16.9","2024-01-19 21:45:20"
"1705700192","40","16.9","2024-01-19 22:36:32"
"1705703936","40","16.9","2024-01-19 23:38:56"
"1705707824","42","17.2","2024-01-20 00:43:44"
"1705711280","43","17.4","2024-01-20 01:41:20"
"1705714880","44","17.5","2024-01-20 02:41:20"
"1705718720","44","17.7","2024-01-20 03:45:20"
"1705722224","44","17.7","2024-01-20 04:43:44"
"1705725968","45","17.6","2024-01-20 05:46:08"
"1705729712","44","17.4","2024-01-20 06:48:32"
"1705733312","45","17.3","2024-01-20 07:48:32"
